"job_id","job_title","normalized_role","seniority","seniority_basis","company","location","work_type","salary_min","salary_max","salary_currency","salary_period","required_skills","nice_to_have_skills","years_experience","education_required","language_requirements","posting_url","posting_date","source","first_seen_date","last_seen_date"
"288cfa8a20dc","Intern AI-Driven Flow Validation for Analog Design (f/m/d)","AI Engineer","Intern","Title says Intern; role applies generative AI to accelerate analog semiconductor design flows at Cadence Feldkirchen (Munich)","Cadence Design Systems","Feldkirchen, Germany","Onsite","","","","","Git;CI/CD;scripting;generative AI","","","Enrolled in relevant technical or engineering degree","English required; German a plus","https://cadence.wd1.myworkdayjobs.com/en-US/external_careers/job/FELDKIRCHEN-Munich/Intern-AI-Driven-Flow-Validation-for-Analog-Design--f-m-d-_R54955","2026-06-10","speedyapply/2026-AI-College-Jobs GitHub list (posted 22 days ago) + WebSearch Cadence AI Flow Validation Munich skills","2026-07-02","2026-07-02"
"df05b85e01e2","Generalist Engineering Intern - Drones & Applied AI","ML Engineer","Intern","Title says Intern; generalist role at drone startup working with CTO; 6-month+ duration starting ASAP or up to September 2026","Wingtra AG","Zurich, Switzerland","Onsite","","","","","Git;C++;Linux","computer vision;machine learning;data analysis;cloud","","","English required","https://jobs.lever.co/wingtra-2/53ce6293-bb94-474b-aa8d-16fae7dedfc8","2026-06-17","speedyapply/2026-AI-College-Jobs GitHub list (posted 15 days ago) + WebSearch Wingtra Engineering Intern Zurich skills","2026-07-02","2026-07-02"
"fe4d5d1e3720","Junior AI Engineer / AI Agent Developer (m/w/d)","AI Engineer","Junior","Title says Junior; 1-3 years of practical experience required; no enrollment required; role involves building LLM-based agentic systems","YUVENDA","Frankfurt am Main, Germany","Hybrid","","","","","LLM APIs;API development;Azure;AWS;GCP","agent frameworks;AI automation;data pipelines","1-3","","","https://join.com/companies/yuvenda/15065914-junior-ai-engineer-ai-agent-developer-m-w-d","2025-10-06","WebSearch - junior data engineer AI engineer Germany 2026 site:join.com + WebSearch YUVENDA skills","2026-07-02","2026-07-02"
"f8ce07a28cfe","Machine Learning Engineering Manager (m/f/d)","ML Engineer","Lead/Principal","Manager title with responsibility for leading and scaling the ML Engineering team and setting technical strategy.","SIXT","Munich, Germany","Hybrid","","","","","Python;AWS;Docker;Kubernetes;Terraform;CI/CD;MLOps","Infrastructure as Code","","","English","https://jobs.smartrecruiters.com/SIXT/744000104684846-machine-learning-engineering-manager-m-f-d-","2026-07-03","jobs.smartrecruiters.com","2026-07-03","2026-07-05"
"c98ad84895ff","Senior Data Scientist - Operations Research (m/f/d)","Data Scientist","Senior","Title explicitly states Senior; role requires deep revenue management expertise and mathematical optimization background.","SIXT","Munich, Germany","Hybrid","","","","","Python;Machine Learning;mathematical optimization;Time Series Forecasting","dynamic pricing;revenue management;Git","1","Master's or higher in Operations Research, Applied Mathematics, Statistics, or related quantitative field","English","https://jobs.smartrecruiters.com/SIXT/744000068178165-senior-data-scientist-operations-research-m-f-d-","2026-07-03","jobs.smartrecruiters.com","2026-07-03","2026-07-03"
"4884cc7e7ddf","Machine Learning Engineer - Pricing","ML Engineer","Mid","No seniority qualifier in title; role requires solid ML engineering skills without explicitly requiring senior-level leadership.","ABOUT YOU","Hamburg, Germany","Hybrid","","","","","Python;pandas;numpy;scikit-learn;TensorFlow;SQL;CI/CD;Git","GitLab CI/CD;Terraform;Ansible","","","English","https://jobs.smartrecruiters.com/ABOUTYOUGmbH/743999692953272-machine-learning-engineer-pricing","2026-07-03","jobs.smartrecruiters.com","2026-07-03","2026-07-03"
"32048ffd8b27","Junior Data Scientist (m/f/d) Machine Learning InsurTech","Data Scientist","Junior","Title explicitly states Junior; requires only 1-2 years of professional experience.","CHECK24","Frankfurt, Germany","Hybrid","","","","","Python;scikit-learn;pandas;numpy;TensorFlow;Hugging Face;LangChain;MLflow;Git","Kubeflow;recommender systems;neural networks","2","Degree in Data Science, Analytics, Statistics, Mathematics, or Computer Science","German (working level); English","https://jobs.check24.de/en/jobs/data-science/ref425f-junior-data-scientist-mfd-machine-learning-insurtech/","2026-07-03","jobs.check24.de","2026-07-03","2026-07-05"
"5f624238daa7","AI Data Scientist - Automation & Digitalization (d/m/f)","Data Scientist","Junior","Job description specifies first professional experience in Data Science or Machine Learning, indicating entry-level.","ams-OSRAM","Premstatten, Austria","Onsite","","","","","Python;Machine Learning;statistics","","","University degree in Computer Science, Mathematics, Physics, or equivalent scientific/technical field","","https://jobs.ams-osram.com/en/job/AI-Data-Scientist-Automation-Digitalization-d_m_f-Premstaetten?id=22536","2026-07-03","jobs.ams-osram.com","2026-07-03","2026-07-03"
"89078f63cee0","Principal Real World Data Scientist","Data Scientist","Lead/Principal","Explicitly titled Principal; described as a senior scientific lead for real-world data analytics in Computational Medicine","Roche","Basel, Switzerland","Hybrid","","","","","Python;R;statistical modeling;real-world data analytics;causal inference","biomarker strategy;epidemiology","","PhD in Statistics, Epidemiology, or Data Science","English","https://careers.roche.com/global/en/job/ROCHGLOBAL202604109153EXTERNALENGLOBAL/Principal-Real-World-Data-Scientist","2026-07-03","careers.roche.com","2026-07-03","2026-07-05"
"cdf5044ed921","Senior AI Engineer","AI Engineer","Senior","Senior title; requires expert-level Python, production LLM/multi-agent systems, and mentoring capability","RepRisk","Zurich, Switzerland","Hybrid","","","","","Python;FastAPI;PostgreSQL;Databricks;LangChain;LangGraph;LLMs;RAG;LangSmith","Snowflake;coding agents;async IO","","","English","https://jobs.smartrecruiters.com/RepRiskAG/744000130408989-senior-ai-engineer","2026-07-03","jobs.smartrecruiters.com","2026-07-03","2026-07-03"
"637b207abbe5","Senior Machine Learning Platform Engineer","ML Engineer","Senior","Senior title; owns CI/CD pipelines, ML lifecycle management, and LLM deployment infrastructure in production","RepRisk","Zurich, Switzerland","Hybrid","","","","","Python;Git;Docker;Kubernetes;Kafka;CI/CD;MLflow;Airflow","SageMaker;Databricks;Elasticsearch;Terraform;LLMs","","","English","https://www.reprisk.com/careers/senior-machine-learning-platform-engineer-zurich","2026-07-03","reprisk.com","2026-07-03","2026-07-03"
"b86ae3e5eb06","Machine Learning Engineer","ML Engineer","Mid","Requires 3-5 years of industry experience developing and deploying ML models in production; no senior qualifier","Vitol","Geneva, Switzerland","Hybrid","","","","","Python;TensorFlow;PyTorch;AWS;Docker;Machine Learning","Generative AI;explainability","3","MSc in Computer Science, Data Science, or Machine Learning","English","https://jobs.smartrecruiters.com/Vitol/744000061844036-machine-learning-engineer-","2026-07-03","jobs.smartrecruiters.com","2026-07-03","2026-07-03"
"3c6a7bdfb4b9","Machine Learning Scientist","ML Engineer","Mid","Requires PhD or MSc with 3+ years; applies ML to real-world business problems rather than advancing research methods","lastminute.com group","Chiasso, Switzerland","Onsite","","","","","Python;supervised ML;unsupervised ML;classification;regression;clustering;dimensionality reduction;feature selection","recommender systems;real-time ML;big data","3","PhD in Computer Science, Mathematics, or Physics, or MSc with 3+ years experience","English","https://jobs.smartrecruiters.com/lmgroup/743999662441247-machine-learning-scientist","2026-07-03","jobs.smartrecruiters.com","2026-07-03","2026-07-03"
"f25447f67271","Senior Data Scientist - Machine Learning & Python","Data Scientist","Senior","Senior title explicitly stated; requires 4+ years in data science and owns full ML model lifecycle including production deployment","FELFEL","Zurich, Switzerland","Hybrid","","","","","Python;scikit-learn;TensorFlow;PyTorch;Azure;Airflow;Machine Learning;statistical modeling","Snowflake;Time Series Forecasting;supply chain analytics","4","BSc/MSc in Computer Science, Data Science, Statistics, or related technical field","English; German or French is a plus","https://felfel.jobs.personio.de/job/2385507?language=en","2026-07-03","personio","2026-07-03","2026-07-03"
"ced0b64133ac","Senior Applied Scientist, NLP/ML/GenAI","AI Researcher","Senior","Senior title; owns end-to-end model development, guides research team, and builds production NLP/GenAI systems at scale","Thomson Reuters","Zug, Switzerland","Hybrid","","","","","Python;NLP;RAG;knowledge graphs;Generative AI;AWS;Azure;Machine Learning","information retrieval;graph-based AI;prompt engineering;semantic chunking","","PhD in Computer Science, NLP, or related field","English","https://careers.thomsonreuters.com/us/en/job/JREQ189559/Senior-Applied-Scientist-NLP-ML-GenAI","2026-07-03","careers.thomsonreuters.com","2026-07-03","2026-07-03"
"8029c7b1d768","(Senior) Data Scientist, Merchant Analytics","Data Scientist","Senior","Title specifies (Senior); full MLOps stack plus statistical/causal inference skills expected","Wolt","Berlin, Germany","Remote","","","","","Python;SQL;Spark;Docker;Kubernetes;Snowflake;Airflow;Kafka;MLflow","Looker;Seldon Core;Flyte;causal inference;A/B testing","","Degree in Data Science or related field preferred","English","https://careers.wolt.com/en/jobs/6700810","2026-07-03","careers.wolt.com","2026-07-03","2026-07-03"
"1ff7b558d9e0","Werkstudent AI Engineer (m/w/d)","AI Engineer","Intern","Werkstudent (working student) role; title and format indicate student employment, not full-time junior.","Estateanfrage","Munich, Germany","Hybrid","","","","","","","","","","https://join.com/companies/estateanfrage/16328667-werkstudent-ai-engineer-m-w-d","2026-06-19","join.com","2026-07-03","2026-07-03"
"89197bc698a8","Internship - AI/ML Engineering (m/f/x)","ML Engineer","Intern","Internship role enhancing LLMOps and AI agent infrastructure; minimum 3 months, university enrollment required.","Scalable GmbH","Munich, Germany","Hybrid","","","","","Python;LangChain;LangGraph;RAG;FastAPI;pandas;numpy;scikit-learn","CI/CD;LLMs;Generative AI","","Enrolled in quantitative discipline","English","https://jobs.smartrecruiters.com/ScalableGmbH/744000110695895-internship-ai-ml-engineering-m-f-x-","2026-07-03","jobs.smartrecruiters.com","2026-07-03","2026-07-03"
"d895ef1379a7","Internship Data Science (m/f/x)","Data Scientist","Intern","Internship role researching ML techniques; minimum 3 months, university enrollment required.","Scalable Capital GmbH","Munich, Germany","Hybrid","","","","","Python;pandas;numpy;scikit-learn;statsmodels","PyTorch;TensorFlow;CI/CD","","Enrolled in quantitative discipline","English","https://jobs.smartrecruiters.com/ScalableCapitalGmbH/743999779032372-internship-data-science-m-f-x-","2026-07-03","jobs.smartrecruiters.com","2026-07-03","2026-07-03"
"bedce030e9b5","Working Student - Data Science (d/f/m)","Data Scientist","Intern","Working student role at Scout24 requiring active university enrollment for at least 1 more year; 20 hours/week.","Scout24 SE","Berlin, Germany","Hybrid","","","","","Python;SQL;AWS","Machine Learning","","Enrolled in higher education for at least 1 more year","English","https://join.com/companies/immobilienscout241/9068394-working-student-data-science-d-f-m","2026-07-03","join.com","2026-07-03","2026-07-03"
"9ec0d3ed1c68","Data Science Intern (f/m/d)","Data Scientist","Intern","Internship role building lead scoring and segmentation ML models at energy company.","Enpal B.V.","Berlin, Germany","Hybrid","","","","","Python;pandas;NumPy;scikit-learn;SQL;statistics","Machine Learning;feature engineering","","","German; English","https://jobs.smartrecruiters.com/EnpalBV/744000101609325-data-science-intern-f-m-d-","2026-07-03","jobs.smartrecruiters.com","2026-07-03","2026-07-03"
"f0c7e702c861","Intern Data Science (m/f/d) Machine Learning / Model Compression","ML Engineer","Intern","Mandatory 6-month internship implementing neural network compression methods for production CV models.","E. Breuninger GmbH & Co.","Stuttgart, Germany","Onsite","","","","","Python;deep learning;CNNs;Computer Vision","TensorFlow;PyTorch","","University enrollment (mandatory internship, minimum 6 months)","German; English","https://jobs.smartrecruiters.com/EBreuningerGmbHCo/743999691878102-intern-data-science-m-f-d-machine-learning-model-compression","2026-07-03","jobs.smartrecruiters.com","2026-07-03","2026-07-03"
"4b72f815028f","Internship / Bachelor or Master Thesis - Artificial Intelligence & Data Science","AI Engineer","Intern","Internship or thesis role for Bachelor/Master students developing AI and CV algorithms for medical image analysis.","Raylytic GmbH","Leipzig, Germany","Onsite","","","","","Python;Computer Vision;deep learning","","","Bachelor's or Master's student in Computer Science or related field","English","https://jobs.smartrecruiters.com/RaylyticGmbH/743999713823743-internship-bachelor-or-master-thesis-m-f-d-artificial-intelligence-data-science","2026-07-03","jobs.smartrecruiters.com","2026-07-03","2026-07-03"
"89b71b78a7c4","Internship in the area of ML, robotics, data and process analytics","ML Engineer","Intern","Internship role implementing ML models in robot control loops; Master's/PhD enrollment required.","Bosch Group","Stuttgart, Germany","Onsite","","","","","Python;Machine Learning;deep learning","PyTorch;TensorFlow","","Master's or PhD student in Robotics, Machine Learning, Computer Vision, or related field","German; English","https://jobs.smartrecruiters.com/BoschGroup/743999702351828-internship-in-the-area-of-ml-robotics-data-and-process-analytics","2026-07-03","jobs.smartrecruiters.com","2026-07-03","2026-07-03"
"4253333eb11f","Internship Generative AI with LLMs","AI Engineer","Intern","Internship role fine-tuning and evaluating LLMs; student/intern role confirmed by title.","Bosch Group","Kusterdingen, Germany","Hybrid","","","","","Python;deep learning;LLMs;Azure;Kubernetes","","","Computer Science, Software Engineering, or comparable","German; English","https://aijobs.net/job/65538-internship-generative-ai-with-llms/","2026-07-03","aijobs.net","2026-07-03","2026-07-03"
"9589a546540c","Junior Data Scientist (w/m/d)","Data Scientist","Junior","Title explicitly states Junior; requires completed degree; minimum salary stated.","Invenium Data Insights","Graz, Austria","Hybrid","2700","","EUR","month","Python;Java;Spark;Machine Learning","Flink;Scala;Kotlin","","Completed degree in Mathematics, Computer Science, Software Development or comparable","German; English","https://invenium.join.com/jobs/2898329-junior-data-scientist-w-m-d","2026-07-03","join.com","2026-07-03","2026-07-03"
"c7e4112fe1d3","Junior Data Scientist 100% (f/m/d)","Data Scientist","Junior","Title explicitly states Junior; develops predictive models at a Swiss private bank.","Bank Julius Baer","Zurich, Switzerland","Hybrid","","","","","Python;SQL","Machine Learning;statistics","","Bachelor's or Master's degree in STEM","German; English","https://juliusbaer.wd3.myworkdayjobs.com/de-DE/External/job/Junior-Data-Scientist-100---f-m-d-_r-18709-1","2026-07-03","myworkdayjobs.com","2026-07-03","2026-07-03"
"c24cdb6a9dd9","Machine Learning Engineer (w/m/d)","ML Engineer","Mid","No seniority qualifier; role spans model development to production scaling without explicit leadership scope.","Anton Paar","Graz, Austria","Hybrid","","","","","Python;Machine Learning;MLOps","","","","German and English","https://at.linkedin.com/jobs/view/machine-learning-engineer-w-m-d-at-anton-paar-4102190427","","LinkedIn / Anton Paar Careers","2026-07-04","2026-07-04"
"4b162f47a6b3","Senior ML Engineer & Architect - SAP-RPT family (f/m/d)","ML Engineer","Senior","Title says Senior, requires 5+ years of Python software engineering and architectural design of complex AI systems","SAP","Garching, Germany","Hybrid","","","","","Python;Machine Learning;Foundation Models;MLOps;Docker;AI Systems Architecture","Kubernetes;LLMs","5+","Master's in Computer Science, AI, or related (PhD is a plus)","English","https://jobs.sap.com/job/Garching-bei-M%C3%BCnchen-Senior-ML-Engineer-Architect-SAP-RPT-family-(fmd)-85748/1371660133/","","jobs.sap.com","2026-07-04","2026-07-04"
"971ba4e4686c","(Senior) Researcher (f/m/d) - Knowledge Graphs and Generative AI","AI Researcher","Mid","Parenthetical (Senior) indicates the role can be filled at Mid or Senior level depending on experience","SAP","Garching, Germany","Hybrid","","","","","Python;Machine Learning;Knowledge Graphs;Generative AI;LLMs;NLP","RDF;SPARQL;GNNs;Foundation Models","","PhD or Master's degree","English","https://jobs.sap.com/job/Garching-bei-M%C3%BCnchen-(Senior)-Researcher-(fmd)-Knowledge-Graphs-and-Generative-AI-85748/1274749901/","","jobs.sap.com","2026-07-04","2026-07-04"
"6df0ad28747a","Member of Technical Staff - Research Engineer (Applied Research)","AI Engineer","Mid","Applied research role bridging research and production; no seniority qualifier in title.","Black Forest Labs","Freiburg, Germany","Hybrid","","","","","Python;PyTorch;Generative AI;diffusion models;benchmark design;inference optimization","","","","","https://jobs.generalcatalyst.com/companies/black-forest-labs/jobs/49695633-member-of-technical-staff-research-engineer-applied-research","","greenhouse.io/blackforestlabs","2026-07-04","2026-07-04"
"de19c994eae9","Reinforcement Learning Expert for Humanoid Robots","ML Engineer","Senior","Expert title; specialized RL for humanoid robotics suggesting senior-level research engineering.","NEURA Robotics","Zurich, Switzerland","Onsite","","","","","Python;PyTorch;reinforcement learning;imitation learning;robotics;simulation","IsaacSim;MuJoCo;C++","","","","https://jobs.neura-robotics.com/offer/reinforcement-learning-expert-human/ee7555d5-fe10-4d6e-be92-0baa0de62054","","jobs.neura-robotics.com","2026-07-04","2026-07-04"
"8592cf1ad53e","Werkstudent (d/w/m) im Bereich Data Science / Machine Learning","Data Scientist","Intern","Werkstudent role at HaCon/Siemens Mobility explicitly requiring current university enrollment","Siemens (HaCon)","Hannover, Germany","Hybrid","","","","","Python;scikit-learn;TensorFlow;PyTorch;Machine Learning","Software Development;Git","","BSc/MSc in Computer Science, Data Science, or Mathematics (enrolled)","German B1, English B2","https://jobs.siemens.com/de_DE/externaljobs/JobDetail/493832","2026-01-30","Siemens Careers","2026-07-04","2026-07-04"
"2a6719272f04","Working Student (f/m/d) AI Development","AI Engineer","Intern","Working Student position at Siemens Healthineers requiring enrollment in studies, minimum 1-year availability","Siemens Healthineers","Erlangen, Germany","Hybrid","","","","","Python;Machine Learning","Flask;Django;FastAPI;JavaScript;React;Angular;Agile","","BSc/MSc in Computer Science, Artificial Intelligence, or Data Science (enrolled)","","https://jobs.siemens-healthineers.com/en_US/searchjobs/Home","","Siemens Healthineers Careers","2026-07-04","2026-07-04"
"d79eeccfc2ea","Trainee AI & Data","Data Scientist","Junior","12-week training-then-project entry program at Deloitte Consulting designed for recent graduates entering AI/Data practice","Deloitte","Munich, Germany","Hybrid","","","","","Python;SQL;Machine Learning;Data Engineering","Power BI;Tableau;Generative AI;NLP","0","BSc or MSc in Computer Science, Data Science, Engineering, Mathematics, or related field","German, English","https://job.deloitte.com/trainee-ai-and-data-_ljp3","","Deloitte Germany Careers","2026-07-04","2026-07-04"
"41e9da9488cc","Machine Learning Science - Internship/Working Student (m/f/x)","ML Engineer","Intern","Internship/working student position at Wayfair Berlin; requires valid German work permit and prior ML experience","Wayfair","Berlin, Germany","Onsite","","","","","Python;PyTorch;TensorFlow;PySpark;SQL;Docker;Git;Machine Learning","","","","","https://startup.jobs/machine-learning-science-internship-working-student-in-berlin-m-f-x-wayfair-2-4587265","","startup.jobs","2026-07-04","2026-07-04"
"b3919bad009d","Working Student - AI and Cyber Security","AI Engineer","Intern","Working Student (part-time) at Bosch Stuttgart requiring Masters enrollment; entry-level AI/ML applied to security research","Bosch Group","Stuttgart, Germany","Onsite","","","","","Python;Machine Learning","Deep Learning","","MSc in Computer Science, Information Systems, AI, or Cybersecurity (enrolled)","","https://aijobs.net/job/370308-working-student-ai-and-cyber-security/","","aijobs.net / Bosch Careers","2026-07-04","2026-07-04"
"144aa0c4b6a4","Software Engineer in Machine Learning","ML Engineer","Mid","Requires 1+ year ML experience; mid-level hybrid backend and ML engineering role building the protein design platform.","Cradle","Zurich, Switzerland","Hybrid","","","","","Python;deep learning;cloud;backend development;ML model development;NLP;protein sequence modeling","JAX;Docker;Kubernetes;large-scale training;distributed ML","1+","","English","https://jobs.ashbyhq.com/cradlebio/76e0d7e4-af4e-4804-9dc7-24074542b8e7","","ashbyhq.com","2026-07-04","2026-07-04"
"ece18402a307","Machine Learning or Computer Vision Engineer (Junior or Senior)","ML Engineer","Junior","Role explicitly open to junior candidates including those with internship or academic project experience only","Sony Advanced Visual Sensing AG","Schlieren, Switzerland","Hybrid","","","","","Python;computer vision;deep learning;CI/CD;MLOps","event-based cameras;LIDAR;ToF sensors;containerization;PyTorch","","MSc or PhD in relevant field","English","https://www.talentify.io/job/machine-learning-or-computer-vision-engineer-junior-or-senior-schlieren-zurich-sony-jr-115645","","talentify.io","2026-07-05","2026-07-05"
"ea8ee6e28c4d","Research Scientist - Privacy-Preserving Machine Learning","AI Researcher","Mid","Research Scientist title without seniority qualifier; leads fundamental PPML research including federated learning and differential privacy in a small team","Sony Advanced Visual Sensing AG","Schlieren, Switzerland","Hybrid","","","","","Python;deep learning;federated learning;differential privacy;machine learning research","homomorphic encryption;secure multi-party computation;vision foundation models;PyTorch","","PhD in machine learning or related field","English","https://www.talentify.io/job/research-scientist-privacy-preserving-machine-learning-schlieren-zurich-sony-jr-115577","","talentify.io","2026-07-05","2026-07-05"
"a8287356f14a","Research Intern (Privacy-Preserving Machine Learning)","AI Researcher","Intern","Explicitly an internship (minimum 3 months) for PhD students conducting fundamental PPML research","Sony AI","Schlieren, Switzerland","Onsite","","","","","Python;machine learning;deep learning;privacy-preserving ML","federated learning;differential privacy;homomorphic encryption;adversarial training","","PhD student in machine learning, AI, or related field","English","https://sonyglobal.wd1.myworkdayjobs.com/en-US/SonyGlobalCareers/job/Research-Intern--Privacy-Preserving-Machine-Learning-_JR-116992-1","","myworkdayjobs.com","2026-07-05","2026-07-05"
"21d4749751e8","Senior Machine Learning Engineer","ML Engineer","Senior","Title says Senior; requires 5+ years, technical leadership, and client-facing consulting experience in an AI consultancy","Visium SA","Zurich, Switzerland","Hybrid","","","","","Python;MLOps;LLMs;LangChain;OpenAI;SageMaker;GCP;Azure;Databricks;FastAPI","Snowflake;Dataiku;Llama;React;Kubernetes","5+","","","https://apply.workable.com/visium/j/A3B33035F8/","","workable.com","2026-07-05","2026-07-05"
"339d49b9a0f9","Machine Learning Scientist (AI for Code)","ML Engineer","Senior","Requires MSc/PhD and strong industry ML experience; expected to drive research from ideation to prototype with high autonomy","SonarSource","Geneva, Switzerland","Hybrid","","","","","Python;PyTorch;TensorFlow;Hugging Face;NLP;LLMs;RAG;AWS;vector databases","Java;LoRA;QLoRA;semantic search","","MSc or PhD in Computer Science or Machine Learning","English","https://jobs.lever.co/sonarsource/a0535931-bce3-4159-b43d-15ca3eb4d17f","","lever.co","2026-07-05","2026-07-05"
"c54061fc5407","Computer Vision / Machine Learning Intern","ML Engineer","Intern","Explicitly a 4-6 month internship for students joining Zurich product development teams","Scandit AG","Zurich, Switzerland","Hybrid","","","","","Python;computer vision;machine learning;deep learning","object detection;barcode scanning;pose estimation;real-time systems","","Currently enrolled in CS, EE, or related degree","","https://startup.jobs/computer-vision-machine-learning-intern-scandit-4250636","","startup.jobs","2026-07-05","2026-07-05"
"a902ca063bb8","Data Scientist, Product Analytics","Data Scientist","Senior","Requires 4+ years of analytics experience and ability to lead data-driven projects end to end","Meta","Zurich, Switzerland","Hybrid","","","","","SQL;Python;statistics;A/B testing;machine learning;data analysis","R;experimental design;causal inference","4+","Master's or PhD preferred in quantitative field","","https://www.metacareers.com/jobs/1741351903325229/","","metacareers.com","2026-07-05","2026-07-05"
"ac8ec3c8c94d","Machine Learning Researcher in Protein Design (f/m/*)","AI Researcher","Senior","Independent research role at EPFL-adjacent biotech; requires deep ML expertise, ideally with protein modelling background","Cradle Bio","Zurich, Switzerland","Hybrid","","","","","Python;machine learning;deep learning;protein modelling","structural biology;bioinformatics;PyTorch;JAX;generative models","","PhD or MSc in ML, computational biology, or related field","English","https://jobs.ashbyhq.com/cradlebio/49ab4ff1-cf2c-4347-a3a7-23bd5611d37a","","ashbyhq.com","2026-07-05","2026-07-05"
"46cee2a28b01","Senior MLOps Engineer (ML Workflows Engineering)","ML Engineer","Senior","Senior in title; 3+ years Python; sets architectural direction for ML pipeline infrastructure","JetBrains","Berlin, Germany","Remote","","","","","Python;Kubernetes;MLflow;Weights & Biases;ZenML;Dagster;Airflow;CI/CD;GitHub Actions","vLLM;DeepSpeed;TensorRT;NLP;Java;Kotlin","3+","","","https://job-boards.eu.greenhouse.io/jetbrains/jobs/4764813101","","greenhouse.io","2026-07-05","2026-07-05"
"be599cce6cce","Data Scientist (m/f/d)","Data Scientist","Mid","No seniority prefix; IC scope with end-to-end model development and production deployment","AutoScout24","Berlin, Germany","Hybrid","","","","","Python;SQL;scikit-learn;TensorFlow;PyTorch;Docker;AWS;FastAPI;Flask","Jenkins;MongoDB;Presto","","","","https://join.com/companies/autoscout24/5957455-data-scientist-m-f-d","","join.com","2026-07-05","2026-07-05"
"701534fe7fc8","Senior Data Engineer - Data Platform (m/f/d)","Data Engineer","Senior","Senior in title; responsible for designing core data platform architecture on GCP","1KOMMA5°","Berlin, Germany","Remote","","","","","Python;SQL;dbt;GCP;BigQuery;Terraform;GitHub Actions;Flink;Airflow;CI/CD;Kubernetes","Looker","","","","https://join.com/companies/1komma5grad/13208541-senior-data-engineer-data-platform-m-f-d-berlin-munich-or-hamburg","","join.com","2026-07-05","2026-07-05"
"28e8c2a11f7a","Senior Data Scientist: Optimization (f/m/d)","Data Scientist","Senior","Senior in title; lead architect of Energy Management System optimization logic with mentoring scope","Green Fusion GmbH","Berlin, Germany","Hybrid","","","","","Python;mathematical optimization;MILP;stochastic programming;Time Series Forecasting;Gurobi;Pyomo;CasADi","","","","","https://join.com/companies/green-fusion/15622753-senior-data-scientist-optimization-f-m-d","2026-01-29","join.com","2026-07-05","2026-07-05"
"8772759aaffe","Data Scientist / AI Engineer (m/f/d)","AI Engineer","Mid","Individual contributor operationalizing AI use cases; no leadership scope mentioned","BASF","Berlin, Germany","Hybrid","","","","","Python;PyTorch;LangChain;Hugging Face;RAG;scikit-learn;NumPy;Pandas;Generative AI;prompt engineering","","","","","https://aijobs.net/job/955112-data-scientist-ai-engineer-mfd/","","aijobs.net","2026-07-05","2026-07-05"
"568bd177b400","Senior AI Engineer","AI Engineer","Senior","Senior in title; defines and executes technical roadmaps and mentors engineering teams","Sphere","Munich, Germany","Hybrid","","","","","Python;PyTorch;TensorFlow;AWS;GCP;Azure;LLMs;MLOps;CI/CD;Docker;Kubernetes;microservices","","","","","https://join.com/companies/sphere-energy/16307213-senior-ai-engineer","2026-05-16","join.com","2026-07-05","2026-07-05"
"ce683b9aeea2","(Senior) Data Scientist (f/m/d)","Data Scientist","Mid","Role open from junior to senior depending on candidate; defaulting to Mid given fintech ML scope","Finiata","Berlin, Germany","Hybrid","","","","","Python;machine learning;statistical modeling;AutoML","explainable AI","","M.Sc or PhD in quantitative field preferred","English","https://finiata.join.com/jobs/2411335-senior-data-scientist-f-m-d","","join.com","2026-07-05","2026-07-05"
"00e9ad9866aa","Data Scientist / Machine Learning Engineer (m/w/d)","ML Engineer","Mid","IC role reporting directly to founders at startup; no seniority prefix in job title","TCC GmbH","Hamburg, Germany","Hybrid","","","","","Python;SQL;NLP;neural networks;LLMs;MLOps;Docker","","","","","https://join.com/companies/tcc-clinicalsolutions/14661346-data-scientist-machine-learning-engineer-m-w-d","2025-07-15","join.com","2026-07-05","2026-07-05"
"2fdcd18d1e4e","Agentic AI Software Engineer (m/f/d)","AI Engineer","Mid","No seniority title; consulting engineer building client-facing AI agent systems","Machine Learning Reply","Munich, Germany","Onsite","","","","","Python;LLMs;prompt engineering;PyTorch;TensorFlow;Hugging Face;LangChain;OpenAI;Docker;Kubernetes","Java;Rust;JavaScript","","","German C1;English","https://www.arbeitnow.com/jobs/companies/machine-learning-reply/agentic-ai-software-engineer-munich-19919","","arbeitnow.com","2026-07-05","2026-07-05"
"f9a481da5e50","Senior Research Scientist on Human-centred Machine Learning","AI Researcher","Senior","Senior/postdoctoral researcher leading novel research on explainable and human-centred ML","Fraunhofer IAIS","Sankt Augustin, Germany","Onsite","","","","","Python;machine learning research;visual analytics;explainable AI","","","PhD","","https://jobs.fraunhofer.de/job/Sankt-Augustin-Senior-Research-Scientist-on-Human-centred-Machine-Learning-53757/925350701/","","jobs.fraunhofer.de","2026-07-05","2026-07-05"
"4c4455e573ba","Machine Learning Scientist","AI Researcher","Mid","Research scientist role without senior title; focus on foundation model research in medicine and weather domains","Fraunhofer","Berlin, Germany","Onsite","","","","","Python;deep learning;foundation models;LLMs;multimodal ML","","","PhD or equivalent","","https://jobs.fraunhofer.de/job/Berlin-Machine-Learning-Scientist-10587/1275765001/","2025-12-01","jobs.fraunhofer.de","2026-07-05","2026-07-05"
